UF;MUNICIPIO;TIPO DE VEÍCULO;QUANTIDADE
MG;IBIA;CHASSI PLATAF;0
MG;IBIA;CICLOMOTOR;349
MG;IBIA;MICRO-ONIBUS;61
MG;IBIA;MOTOCICLETA;1685
MG;IBIA;MOTONETA;379
MG;IBIA;ONIBUS;127
MG;IBIA;QUADRICICLO;0
MG;IBIA;REBOQUE;481
MG;IBIA;SEMI-REBOQUE;283
MG;IBIA;SIDE-CAR;1
MG;IBIA;OUTROS;2
MG;IBIA;TRATOR ESTEI;0
MG;IBIA;TRATOR RODAS;6
MG;IBIA;TRICICLO;18
MG;IBIA;UTILITARIO;80
MG;IBIAI;AUTOMOVEL;666
MG;IBIAI;BONDE;0
MG;IBIAI;CAMINHAO;66
MG;IBIAI;CAMINHAO TRATOR;6
MG;IBIAI;CAMINHONETE;250
MG;IBIAI;CAMIONETA;23
MG;IBIAI;CHASSI PLATAF;0
MG;IBIAI;CICLOMOTOR;0
MG;IBIAI;MICRO-ONIBUS;16
MG;IBIAI;MOTOCICLETA;925
MG;IBIAI;MOTONETA;30
MG;IBIAI;ONIBUS;15
MG;IBIAI;QUADRICICLO;0
MG;IBIAI;REBOQUE;61
MG;IBIAI;SEMI-REBOQUE;4
MG;IBIAI;SIDE-CAR;0
MG;IBIAI;OUTROS;0
MG;IBIAI;TRATOR ESTEI;0
MG;IBIAI;TRATOR RODAS;0
MG;IBIAI;TRICICLO;3
MG;IBIAI;UTILITARIO;4
MG;IBIRACATU;AUTOMOVEL;466
MG;IBIRACATU;BONDE;0
MG;IBIRACATU;CAMINHAO;19
MG;IBIRACATU;CAMINHAO TRATOR;1
MG;IBIRACATU;CAMINHONETE;86
MG;IBIRACATU;CAMIONETA;21
MG;IBIRACATU;CHASSI PLATAF;0
MG;IBIRACATU;CICLOMOTOR;0
MG;IBIRACATU;MICRO-ONIBUS;5
MG;IBIRACATU;MOTOCICLETA;821
MG;IBIRACATU;MOTONETA;21
MG;IBIRACATU;ONIBUS;19
MG;IBIRACATU;QUADRICICLO;0
MG;IBIRACATU;REBOQUE;13
MG;IBIRACATU;SEMI-REBOQUE;0
MG;IBIRACATU;SIDE-CAR;0
MG;IBIRACATU;OUTROS;1
MG;IBIRACATU;TRATOR ESTEI;0
MG;IBIRACATU;TRATOR RODAS;0
MG;IBIRACATU;TRICICLO;1
MG;IBIRACATU;UTILITARIO;0
MG;IBIRACI;AUTOMOVEL;3639
MG;IBIRACI;BONDE;0
MG;IBIRACI;CAMINHAO;452
MG;IBIRACI;CAMINHAO TRATOR;72
MG;IBIRACI;CAMINHONETE;831
MG;IBIRACI;CAMIONETA;239
MG;IBIRACI;CHASSI PLATAF;0
MG;IBIRACI;CICLOMOTOR;25
MG;IBIRACI;MICRO-ONIBUS;45
MG;IBIRACI;MOTOCICLETA;714
MG;IBIRACI;MOTONETA;29
MG;IBIRACI;ONIBUS;56
MG;IBIRACI;QUADRICICLO;0
MG;IBIRACI;REBOQUE;110
MG;IBIRACI;SEMI-REBOQUE;30
MG;IBIRACI;SIDE-CAR;3
MG;IBIRACI;OUTROS;0
MG;IBIRACI;TRATOR ESTEI;0
MG;IBIRACI;TRATOR RODAS;2
MG;IBIRACI;TRICICLO;2
MG;IBIRACI;UTILITARIO;58
MG;IBIRITE;AUTOMOVEL;43326
MG;IBIRITE;BONDE;0
MG;IBIRITE;CAMINHAO;1693
MG;IBIRITE;CAMINHAO TRATOR;599
MG;IBIRITE;CAMINHONETE;4534
MG;IBIRITE;CAMIONETA;1903
MG;IBIRITE;CHASSI PLATAF;0
MG;IBIRITE;CICLOMOTOR;171
MG;IBIRITE;MICRO-ONIBUS;320
MG;IBIRITE;MOTOCICLETA;15388
MG;IBIRITE;MOTONETA;664
MG;IBIRITE;ONIBUS;401
MG;IBIRITE;QUADRICICLO;0
MG;IBIRITE;REBOQUE;771
MG;IBIRITE;SEMI-REBOQUE;375
MG;IBIRITE;SIDE-CAR;0
MG;IBIRITE;OUTROS;3
MG;IBIRITE;TRATOR ESTEI;0
MG;IBIRITE;TRATOR RODAS;26
MG;IBIRITE;TRICICLO;18
MG;IBIRITE;UTILITARIO;180
MG;IBITIURA DE MINAS;AUTOMOVEL;976
MG;IBITIURA DE MINAS;BONDE;0
MG;IBITIURA DE MINAS;CAMINHAO;125
MG;IBITIURA DE MINAS;CAMINHAO TRATOR;1
MG;IBITIURA DE MINAS;CAMINHONETE;380
MG;IBITIURA DE MINAS;CAMIONETA;42
MG;IBITIURA DE MINAS;CHASSI PLATAF;0
MG;IBITIURA DE MINAS;CICLOMOTOR;5
MG;IBITIURA DE MINAS;MICRO-ONIBUS;6
MG;IBITIURA DE MINAS;MOTOCICLETA;457
MG;IBITIURA DE MINAS;MOTONETA;19
MG;IBITIURA DE MINAS;ONIBUS;7
MG;IBITIURA DE MINAS;QUADRICICLO;0
MG;IBITIURA DE MINAS;REBOQUE;14
MG;IBITIURA DE MINAS;SEMI-REBOQUE;4
MG;IBITIURA DE MINAS;SIDE-CAR;0
MG;IBITIURA DE MINAS;OUTROS;0
MG;IBITIURA DE MINAS;TRATOR ESTEI;0
MG;IBITIURA DE MINAS;TRATOR RODAS;0
MG;IBITIURA DE MINAS;TRICICLO;0
MG;IBITIURA DE MINAS;UTILITARIO;8
MG;IBITURUNA;AUTOMOVEL;527
MG;IBITURUNA;BONDE;0
MG;IBITURUNA;CAMINHAO;36
MG;IBITURUNA;CAMINHAO TRATOR;2
MG;IBITURUNA;CAMINHONETE;102
MG;IBITURUNA;CAMIONETA;41
MG;IBITURUNA;CHASSI PLATAF;0
MG;IBITURUNA;CICLOMOTOR;0
MG;IBITURUNA;MICRO-ONIBUS;5
MG;IBITURUNA;MOTOCICLETA;154
MG;IBITURUNA;MOTONETA;0
MG;IBITURUNA;ONIBUS;5
MG;IBITURUNA;QUADRICICLO;0
MG;IBITURUNA;REBOQUE;5
MG;IBITURUNA;SEMI-REBOQUE;4
MG;IBITURUNA;SIDE-CAR;0
MG;IBITURUNA;OUTROS;0
MG;IBITURUNA;TRATOR ESTEI;0
MG;IBITURUNA;TRATOR RODAS;0
MG;IBITURUNA;TRICICLO;1
MG;IBITURUNA;UTILITARIO;1
MG;ICARAI DE MINAS;AUTOMOVEL;547
MG;ICARAI DE MINAS;BONDE;0
MG;ICARAI DE MINAS;CAMINHAO;40
MG;ICARAI DE MINAS;CAMINHAO TRATOR;0
MG;ICARAI DE MINAS;CAMINHONETE;149
MG;ICARAI DE MINAS;CAMIONETA;22
MG;ICARAI DE MINAS;CHASSI PLATAF;0
MG;ICARAI DE MINAS;CICLOMOTOR;2
MG;ICARAI DE MINAS;MICRO-ONIBUS;7
MG;ICARAI DE MINAS;MOTOCICLETA;1145
MG;ICARAI DE MINAS;MOTONETA;37
MG;ICARAI DE MINAS;ONIBUS;33
MG;ICARAI DE MINAS;QUADRICICLO;0
MG;ICARAI DE MINAS;REBOQUE;29
MG;ICARAI DE MINAS;SEMI-REBOQUE;0
MG;ICARAI DE MINAS;SIDE-CAR;0
MG;ICARAI DE MINAS;OUTROS;0
MG;ICARAI DE MINAS;TRATOR ESTEI;0
MG;ICARAI DE MINAS;TRATOR RODAS;0
MG;ICARAI DE MINAS;TRICICLO;1
MG;ICARAI DE MINAS;UTILITARIO;3
MG;IGARAPE;AUTOMOVEL;13827
MG;IGARAPE;BONDE;0
MG;IGARAPE;CAMINHAO;1159
MG;IGARAPE;CAMINHAO TRATOR;435
MG;IGARAPE;CAMINHONETE;2027
MG;IGARAPE;CAMIONETA;634
MG;IGARAPE;CHASSI PLATAF;0
MG;IGARAPE;CICLOMOTOR;239
MG;IGARAPE;MICRO-ONIBUS;99
MG;IGARAPE;MOTOCICLETA;3482
MG;IGARAPE;MOTONETA;225
MG;IGARAPE;ONIBUS;230
MG;IGARAPE;QUADRICICLO;0
MG;IGARAPE;REBOQUE;458
MG;IGARAPE;SEMI-REBOQUE;448
MG;IGARAPE;SIDE-CAR;1
MG;IGARAPE;OUTROS;1
MG;IGARAPE;TRATOR ESTEI;0
MG;IGARAPE;TRATOR RODAS;9
MG;IGARAPE;TRICICLO;11
MG;IGARAPE;UTILITARIO;151
MG;IGARATINGA;AUTOMOVEL;2574
MG;IGARATINGA;BONDE;0
MG;IGARATINGA;CAMINHAO;618
MG;IGARATINGA;CAMINHAO TRATOR;93
MG;IGARATINGA;CAMINHONETE;575
MG;IGARATINGA;CAMIONETA;82
MG;IGARATINGA;CHASSI PLATAF;0
MG;IGARATINGA;CICLOMOTOR;33
MG;IGARATINGA;MICRO-ONIBUS;17
MG;IGARATINGA;MOTOCICLETA;1792
MG;IGARATINGA;MOTONETA;262
MG;IGARATINGA;ONIBUS;25
MG;IGARATINGA;QUADRICICLO;0
MG;IGARATINGA;REBOQUE;137
MG;IGARATINGA;SEMI-REBOQUE;66
MG;IGARATINGA;SIDE-CAR;0
MG;IGARATINGA;OUTROS;1
MG;IGARATINGA;TRATOR ESTEI;1
MG;IGARATINGA;TRATOR RODAS;11
MG;IGARATINGA;TRICICLO;0
MG;IGARATINGA;UTILITARIO;18
MG;IGUATAMA;AUTOMOVEL;2419
MG;IGUATAMA;BONDE;0
MG;IGUATAMA;CAMINHAO;154
MG;IGUATAMA;CAMINHAO TRATOR;45
MG;IGUATAMA;CAMINHONETE;417
MG;IGUATAMA;CAMIONETA;85
MG;IGUATAMA;CHASSI PLATAF;0
MG;IGUATAMA;CICLOMOTOR;0
MG;IGUATAMA;MICRO-ONIBUS;25
MG;IGUATAMA;MOTOCICLETA;549
MG;IGUATAMA;MOTONETA;47
MG;IGUATAMA;ONIBUS;20
MG;IGUATAMA;QUADRICICLO;0
MG;IGUATAMA;REBOQUE;70
MG;IGUATAMA;SEMI-REBOQUE;54
MG;IGUATAMA;SIDE-CAR;0
MG;IGUATAMA;OUTROS;0
MG;IGUATAMA;TRATOR ESTEI;0
MG;IGUATAMA;TRATOR RODAS;0
MG;IGUATAMA;TRICICLO;1
MG;IGUATAMA;UTILITARIO;10
MG;IJACI;AUTOMOVEL;1683
MG;IJACI;BONDE;0
MG;IJACI;CAMINHAO;229
MG;IJACI;CAMINHAO TRATOR;278
MG;IJACI;CAMINHONETE;247
MG;IJACI;CAMIONETA;85
MG;IJACI;CHASSI PLATAF;1
MG;IJACI;CICLOMOTOR;0
MG;IJACI;MICRO-ONIBUS;10
MG;IJACI;MOTOCICLETA;537
MG;IJACI;MOTONETA;30
MG;IJACI;ONIBUS;28
MG;IJACI;QUADRICICLO;0
MG;IJACI;REBOQUE;113
MG;IJACI;SEMI-REBOQUE;233
MG;IJACI;SIDE-CAR;0
MG;IJACI;OUTROS;0
MG;IJACI;TRATOR ESTEI;0
MG;IJACI;TRATOR RODAS;0
MG;IJACI;TRICICLO;2
MG;IJACI;UTILITARIO;10
MG;ILICINEA;AUTOMOVEL;3907
MG;ILICINEA;BONDE;0
MG;ILICINEA;CAMINHAO;299
MG;ILICINEA;CAMINHAO TRATOR;7
MG;ILICINEA;CAMINHONETE;684
MG;ILICINEA;CAMIONETA;87
MG;ILICINEA;CHASSI PLATAF;0
MG;ILICINEA;CICLOMOTOR;5
MG;ILICINEA;MICRO-ONIBUS;23
MG;ILICINEA;MOTOCICLETA;2014
MG;ILICINEA;MOTONETA;67
MG;ILICINEA;ONIBUS;56
MG;ILICINEA;QUADRICICLO;0
MG;ILICINEA;REBOQUE;103
MG;ILICINEA;SEMI-REBOQUE;6
MG;ILICINEA;SIDE-CAR;1
MG;ILICINEA;OUTROS;0
MG;ILICINEA;TRATOR ESTEI;0
MG;ILICINEA;TRATOR RODAS;0
MG;ILICINEA;TRICICLO;1
MG;ILICINEA;UTILITARIO;15
MG;IMBE DE MINAS;AUTOMOVEL;828
MG;IMBE DE MINAS;BONDE;0
MG;IMBE DE MINAS;CAMINHAO;61
MG;IMBE DE MINAS;CAMINHAO TRATOR;0
MG;IMBE DE MINAS;CAMINHONETE;220
MG;IMBE DE MINAS;CAMIONETA;30
MG;IMBE DE MINAS;CHASSI PLATAF;0
MG;IMBE DE MINAS;CICLOMOTOR;7
MG;IMBE DE MINAS;MICRO-ONIBUS;8
MG;IMBE DE MINAS;MOTOCICLETA;1257
MG;IMBE DE MINAS;MOTONETA;41
MG;IMBE DE MINAS;ONIBUS;23
MG;IMBE DE MINAS;QUADRICICLO;0
MG;IMBE DE MINAS;REBOQUE;17
MG;IMBE DE MINAS;SEMI-REBOQUE;0
MG;IMBE DE MINAS;SIDE-CAR;0
MG;IMBE DE MINAS;OUTROS;0
MG;IMBE DE MINAS;TRATOR ESTEI;0
MG;IMBE DE MINAS;TRATOR RODAS;0
MG;IMBE DE MINAS;TRICICLO;0
MG;IMBE DE MINAS;UTILITARIO;0
MG;INCONFIDENTES;AUTOMOVEL;2201
MG;INCONFIDENTES;BONDE;0
MG;INCONFIDENTES;CAMINHAO;86
MG;INCONFIDENTES;CAMINHAO TRATOR;7
MG;INCONFIDENTES;CAMINHONETE;450
MG;INCONFIDENTES;CAMIONETA;93
MG;INCONFIDENTES;CHASSI PLATAF;0
MG;INCONFIDENTES;CICLOMOTOR;12
MG;INCONFIDENTES;MICRO-ONIBUS;25
MG;INCONFIDENTES;MOTOCICLETA;895
MG;INCONFIDENTES;MOTONETA;39
MG;INCONFIDENTES;ONIBUS;41
MG;INCONFIDENTES;QUADRICICLO;0
MG;INCONFIDENTES;REBOQUE;59
MG;INCONFIDENTES;SEMI-REBOQUE;3
MG;INCONFIDENTES;SIDE-CAR;0
MG;INCONFIDENTES;OUTROS;1
MG;INCONFIDENTES;TRATOR ESTEI;0
MG;INCONFIDENTES;TRATOR RODAS;0
MG;INCONFIDENTES;TRICICLO;0
MG;INCONFIDENTES;UTILITARIO;20
MG;INDAIABIRA;AUTOMOVEL;554
MG;INDAIABIRA;BONDE;0
MG;INDAIABIRA;CAMINHAO;109
MG;INDAIABIRA;CAMINHAO TRATOR;10
MG;INDAIABIRA;CAMINHONETE;160
MG;INDAIABIRA;CAMIONETA;14
MG;INDAIABIRA;CHASSI PLATAF;0
MG;INDAIABIRA;CICLOMOTOR;0
MG;INDAIABIRA;MICRO-ONIBUS;18
MG;INDAIABIRA;MOTOCICLETA;987
MG;INDAIABIRA;MOTONETA;59
MG;INDAIABIRA;ONIBUS;36
MG;INDAIABIRA;QUADRICICLO;0
MG;INDAIABIRA;REBOQUE;27
MG;INDAIABIRA;SEMI-REBOQUE;14
MG;INDAIABIRA;SIDE-CAR;0
MG;INDAIABIRA;OUTROS;0
MG;INDAIABIRA;TRATOR ESTEI;0
MG;INDAIABIRA;TRATOR RODAS;0
MG;INDAIABIRA;TRICICLO;0
MG;INDAIABIRA;UTILITARIO;3
MG;INDIANOPOLIS;AUTOMOVEL;1441
MG;INDIANOPOLIS;BONDE;0
MG;INDIANOPOLIS;CAMINHAO;139
MG;INDIANOPOLIS;CAMINHAO TRATOR;36
MG;INDIANOPOLIS;CAMINHONETE;318
MG;INDIANOPOLIS;CAMIONETA;48
MG;INDIANOPOLIS;CHASSI PLATAF;0
MG;INDIANOPOLIS;CICLOMOTOR;7
MG;INDIANOPOLIS;MICRO-ONIBUS;47
MG;INDIANOPOLIS;MOTOCICLETA;646
MG;INDIANOPOLIS;MOTONETA;74
MG;INDIANOPOLIS;ONIBUS;30
MG;INDIANOPOLIS;QUADRICICLO;0
MG;INDIANOPOLIS;REBOQUE;117
MG;INDIANOPOLIS;SEMI-REBOQUE;63
MG;INDIANOPOLIS;SIDE-CAR;0
MG;INDIANOPOLIS;OUTROS;0
MG;INDIANOPOLIS;TRATOR ESTEI;0
MG;INDIANOPOLIS;TRATOR RODAS;1
MG;INDIANOPOLIS;TRICICLO;1
MG;INDIANOPOLIS;UTILITARIO;17
MG;INGAI;AUTOMOVEL;467
MG;INGAI;BONDE;0
MG;INGAI;CAMINHAO;26
MG;INGAI;CAMINHAO TRATOR;2
MG;INGAI;CAMINHONETE;119
MG;INGAI;CAMIONETA;24
MG;INGAI;CHASSI PLATAF;0
MG;INGAI;CICLOMOTOR;0
MG;INGAI;MICRO-ONIBUS;18
MG;INGAI;MOTOCICLETA;182
MG;INGAI;MOTONETA;3
MG;INGAI;ONIBUS;16
MG;INGAI;QUADRICICLO;0
MG;INGAI;REBOQUE;12
MG;INGAI;SEMI-REBOQUE;0
MG;INGAI;SIDE-CAR;0
MG;INGAI;OUTROS;0
MG;INGAI;TRATOR ESTEI;0
MG;INGAI;TRATOR RODAS;0
MG;INGAI;TRICICLO;0
MG;INGAI;UTILITARIO;0
MG;INHAPIM;AUTOMOVEL;5277
MG;INHAPIM;BONDE;0
MG;INHAPIM;CAMINHAO;507
MG;INHAPIM;CAMINHAO TRATOR;54
MG;INHAPIM;CAMINHONETE;1231
MG;INHAPIM;CAMIONETA;280
MG;INHAPIM;CHASSI PLATAF;0
MG;INHAPIM;CICLOMOTOR;41
MG;INHAPIM;MICRO-ONIBUS;39
MG;INHAPIM;MOTOCICLETA;4904
MG;INHAPIM;MOTONETA;167
MG;INHAPIM;ONIBUS;89
MG;INHAPIM;QUADRICICLO;0
MG;INHAPIM;REBOQUE;161
MG;INHAPIM;SEMI-REBOQUE;60
MG;INHAPIM;SIDE-CAR;1
MG;INHAPIM;OUTROS;3
MG;INHAPIM;TRATOR ESTEI;0
MG;INHAPIM;TRATOR RODAS;0
MG;INHAPIM;TRICICLO;2
MG;INHAPIM;UTILITARIO;31
MG;INHAUMA;AUTOMOVEL;1236
MG;INHAUMA;BONDE;0
MG;INHAUMA;CAMINHAO;125
MG;INHAUMA;CAMINHAO TRATOR;13
MG;INHAUMA;CAMINHONETE;255
MG;INHAUMA;CAMIONETA;64
MG;INHAUMA;CHASSI PLATAF;0
MG;INHAUMA;CICLOMOTOR;35
MG;INHAUMA;MICRO-ONIBUS;5
MG;INHAUMA;MOTOCICLETA;477
MG;INHAUMA;MOTONETA;34
MG;INHAUMA;ONIBUS;26
MG;INHAUMA;QUADRICICLO;0
MG;INHAUMA;REBOQUE;50
MG;INHAUMA;SEMI-REBOQUE;6
MG;INHAUMA;SIDE-CAR;0
MG;INHAUMA;OUTROS;0
MG;INHAUMA;TRATOR ESTEI;0
MG;INHAUMA;TRATOR RODAS;0
MG;INHAUMA;TRICICLO;0
MG;INHAUMA;UTILITARIO;2
MG;INIMUTABA;AUTOMOVEL;1023
MG;INIMUTABA;BONDE;0
MG;INIMUTABA;CAMINHAO;50
MG;INIMUTABA;CAMINHAO TRATOR;5
MG;INIMUTABA;CAMINHONETE;173
MG;INIMUTABA;CAMIONETA;36
MG;INIMUTABA;CHASSI PLATAF;0
MG;INIMUTABA;CICLOMOTOR;21
MG;INIMUTABA;MICRO-ONIBUS;7
MG;INIMUTABA;MOTOCICLETA;973
MG;INIMUTABA;MOTONETA;84
MG;INIMUTABA;ONIBUS;17
MG;INIMUTABA;QUADRICICLO;0
MG;INIMUTABA;REBOQUE;24
MG;INIMUTABA;SEMI-REBOQUE;6
MG;INIMUTABA;SIDE-CAR;2
MG;INIMUTABA;OUTROS;0
MG;INIMUTABA;TRATOR ESTEI;0
MG;INIMUTABA;TRATOR RODAS;0
MG;INIMUTABA;TRICICLO;3
MG;INIMUTABA;UTILITARIO;4
MG;IPABA;AUTOMOVEL;2705
MG;IPABA;BONDE;0
MG;IPABA;CAMINHAO;99
MG;IPABA;CAMINHAO TRATOR;1
MG;IPABA;CAMINHONETE;244
MG;IPABA;CAMIONETA;110
MG;IPABA;CHASSI PLATAF;0
MG;IPABA;CICLOMOTOR;48
MG;IPABA;MICRO-ONIBUS;19
MG;IPABA;MOTOCICLETA;906
MG;IPABA;MOTONETA;27
MG;IPABA;ONIBUS;37
MG;IPABA;QUADRICICLO;0
MG;IPABA;REBOQUE;118
MG;IPABA;SEMI-REBOQUE;2
MG;IPABA;SIDE-CAR;0
MG;IPABA;OUTROS;0
MG;IPABA;TRATOR ESTEI;0
MG;IPABA;TRATOR RODAS;0
MG;IPABA;TRICICLO;0
MG;IPABA;UTILITARIO;7
MG;IPANEMA;AUTOMOVEL;4645
MG;IPANEMA;BONDE;0
MG;IPANEMA;CAMINHAO;282
MG;IPANEMA;CAMINHAO TRATOR;31
MG;IPANEMA;CAMINHONETE;789
MG;IPANEMA;CAMIONETA;135
MG;IPANEMA;CHASSI PLATAF;0
MG;IPANEMA;CICLOMOTOR;227
MG;IPANEMA;MICRO-ONIBUS;39
MG;IPANEMA;MOTOCICLETA;4162
MG;IPANEMA;MOTONETA;423
MG;IPANEMA;ONIBUS;52
MG;IPANEMA;QUADRICICLO;0
MG;IPANEMA;REBOQUE;182
MG;IPANEMA;SEMI-REBOQUE;42
MG;IPANEMA;SIDE-CAR;2
MG;IPANEMA;OUTROS;1
MG;IPANEMA;TRATOR ESTEI;0
MG;IPANEMA;TRATOR RODAS;0
MG;IPANEMA;TRICICLO;5
MG;IPANEMA;UTILITARIO;31
MG;IPATINGA;AUTOMOVEL;91066
MG;IPATINGA;BONDE;0
MG;IPATINGA;CAMINHAO;3412
MG;IPATINGA;CAMINHAO TRATOR;787
MG;IPATINGA;CAMINHONETE;10073
MG;IPATINGA;CAMIONETA;4531
MG;IPATINGA;CHASSI PLATAF;2
MG;IPATINGA;CICLOMOTOR;1032
MG;IPATINGA;MICRO-ONIBUS;732
MG;IPATINGA;MOTOCICLETA;37750
MG;IPATINGA;MOTONETA;2335
MG;IPATINGA;ONIBUS;797
MG;IPATINGA;QUADRICICLO;1
MG;IPATINGA;REBOQUE;3148
MG;IPATINGA;SEMI-REBOQUE;1003
MG;IPATINGA;SIDE-CAR;5
MG;IPATINGA;OUTROS;8
MG;IPATINGA;TRATOR ESTEI;0
MG;IPATINGA;TRATOR RODAS;53
MG;IPATINGA;TRICICLO;44
MG;IPATINGA;UTILITARIO;1098
MG;IPIACU;AUTOMOVEL;830
MG;IPIACU;BONDE;0
MG;IPIACU;CAMINHAO;85
MG;IPIACU;CAMINHAO TRATOR;7
MG;IPIACU;CAMINHONETE;189
MG;IPIACU;CAMIONETA;41
MG;IPIACU;CHASSI PLATAF;0
MG;IPIACU;CICLOMOTOR;7
MG;IPIACU;MICRO-ONIBUS;2
MG;IPIACU;MOTOCICLETA;616
MG;IPIACU;MOTONETA;200
MG;IPIACU;ONIBUS;13
MG;IPIACU;QUADRICICLO;0
MG;IPIACU;REBOQUE;100
MG;IPIACU;SEMI-REBOQUE;11
MG;IPIACU;SIDE-CAR;1
MG;IPIACU;OUTROS;0
MG;IPIACU;TRATOR ESTEI;0
MG;IPIACU;TRATOR RODAS;1
MG;IPIACU;TRICICLO;1
MG;IPIACU;UTILITARIO;4
MG;IPUIUNA;AUTOMOVEL;3923
MG;IPUIUNA;BONDE;0
MG;IPUIUNA;CAMINHAO;484
MG;IPUIUNA;CAMINHAO TRATOR;43
MG;IPUIUNA;CAMINHONETE;886
MG;IPUIUNA;CAMIONETA;171
MG;IPUIUNA;CHASSI PLATAF;0
MG;IPUIUNA;CICLOMOTOR;4
MG;IPUIUNA;MICRO-ONIBUS;52
MG;IPUIUNA;MOTOCICLETA;945
MG;IPUIUNA;MOTONETA;75
MG;IPUIUNA;ONIBUS;49
MG;IPUIUNA;QUADRICICLO;0
MG;IPUIUNA;REBOQUE;113
MG;IPUIUNA;SEMI-REBOQUE;38
MG;IPUIUNA;SIDE-CAR;1
MG;IPUIUNA;OUTROS;1
MG;IPUIUNA;TRATOR ESTEI;0
MG;IPUIUNA;TRATOR RODAS;0
MG;IPUIUNA;TRICICLO;3
MG;IPUIUNA;UTILITARIO;44
MG;IRAI DE MINAS;AUTOMOVEL;2218
MG;IRAI DE MINAS;BONDE;0
MG;IRAI DE MINAS;CAMINHAO;272
MG;IRAI DE MINAS;CAMINHAO TRATOR;99
MG;IRAI DE MINAS;CAMINHONETE;576
MG;IRAI DE MINAS;CAMIONETA;80
MG;IRAI DE MINAS;CHASSI PLATAF;0
MG;IRAI DE MINAS;CICLOMOTOR;6
MG;IRAI DE MINAS;MICRO-ONIBUS;28
MG;IRAI DE MINAS;MOTOCICLETA;739
MG;IRAI DE MINAS;MOTONETA;116
MG;IRAI DE MINAS;ONIBUS;45
MG;IRAI DE MINAS;QUADRICICLO;0
MG;IRAI DE MINAS;REBOQUE;154
MG;IRAI DE MINAS;SEMI-REBOQUE;159
MG;IRAI DE MINAS;SIDE-CAR;0
MG;IRAI DE MINAS;OUTROS;0
MG;IRAI DE MINAS;TRATOR ESTEI;0
MG;IRAI DE MINAS;TRATOR RODAS;1
MG;IRAI DE MINAS;TRICICLO;3
MG;IRAI DE MINAS;UTILITARIO;36
MG;ITABIRA;AUTOMOVEL;37670
MG;ITABIRA;BONDE;0
MG;ITABIRA;CAMINHAO;1876
MG;ITABIRA;CAMINHAO TRATOR;143
MG;ITABIRA;CAMINHONETE;5514
MG;ITABIRA;CAMIONETA;1719
MG;ITABIRA;CHASSI PLATAF;0
MG;ITABIRA;CICLOMOTOR;258
MG;ITABIRA;MICRO-ONIBUS;355
MG;ITABIRA;MOTOCICLETA;13420
MG;ITABIRA;MOTONETA;1219
MG;ITABIRA;ONIBUS;742
MG;ITABIRA;QUADRICICLO;1
MG;ITABIRA;REBOQUE;744
MG;ITABIRA;SEMI-REBOQUE;140
MG;ITABIRA;SIDE-CAR;9
MG;ITABIRA;OUTROS;9
MG;ITABIRA;TRATOR ESTEI;0
MG;ITABIRA;TRATOR RODAS;3
MG;ITABIRA;TRICICLO;64
MG;ITABIRA;UTILITARIO;526
MG;ITABIRINHA;AUTOMOVEL;1899
MG;ITABIRINHA;BONDE;0
MG;ITABIRINHA;CAMINHAO;196
MG;ITABIRINHA;CAMINHAO TRATOR;6
MG;ITABIRINHA;CAMINHONETE;357
MG;ITABIRINHA;CAMIONETA;36
MG;ITABIRINHA;CHASSI PLATAF;0
MG;ITABIRINHA;CICLOMOTOR;1
MG;ITABIRINHA;MICRO-ONIBUS;9
MG;ITABIRINHA;MOTOCICLETA;2690
MG;ITABIRINHA;MOTONETA;358
MG;ITABIRINHA;ONIBUS;43
MG;ITABIRINHA;QUADRICICLO;0
MG;ITABIRINHA;REBOQUE;111
MG;ITABIRINHA;SEMI-REBOQUE;4
MG;ITABIRINHA;SIDE-CAR;0
MG;ITABIRINHA;OUTROS;0
MG;ITABIRINHA;TRATOR ESTEI;0
MG;ITABIRINHA;TRATOR RODAS;0
MG;ITABIRINHA;TRICICLO;3
MG;ITABIRINHA;UTILITARIO;20
MG;ITABIRITO;AUTOMOVEL;19213
MG;ITABIRITO;BONDE;0
MG;ITABIRITO;CAMINHAO;1126
MG;ITABIRITO;CAMINHAO TRATOR;388
MG;ITABIRITO;CAMINHONETE;2713
MG;ITABIRITO;CAMIONETA;901
MG;ITABIRITO;CHASSI PLATAF;1
MG;ITABIRITO;CICLOMOTOR;185
MG;ITABIRITO;MICRO-ONIBUS;282
MG;ITABIRITO;MOTOCICLETA;6312
MG;ITABIRITO;MOTONETA;1057
MG;ITABIRITO;ONIBUS;506
MG;ITABIRITO;QUADRICICLO;0
MG;ITABIRITO;REBOQUE;552
MG;ITABIRITO;SEMI-REBOQUE;437
MG;ITABIRITO;SIDE-CAR;1
MG;ITABIRITO;OUTROS;3
MG;ITABIRITO;TRATOR ESTEI;0
MG;ITABIRITO;TRATOR RODAS;3
MG;ITABIRITO;TRICICLO;15
MG;ITABIRITO;UTILITARIO;277
MG;ITACAMBIRA;AUTOMOVEL;94
MG;ITACAMBIRA;BONDE;0
MG;ITACAMBIRA;CAMINHAO;17
MG;ITACAMBIRA;CAMINHAO TRATOR;0
MG;ITACAMBIRA;CAMINHONETE;50
MG;ITACAMBIRA;CAMIONETA;6
MG;ITACAMBIRA;CHASSI PLATAF;0
MG;ITACAMBIRA;CICLOMOTOR;0
MG;ITACAMBIRA;MICRO-ONIBUS;2
